Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,2.073615,149.613,150.106,0.066,0.238,16.053
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.090146,16.678,16.677,0.135,0.187,16.196
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,2.090291,16.675,16.678,0.091,0.184,16.056
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.106891,16.744,16.702,0.189,0.278,16.154
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,2.107091,16.800,16.703,0.108,0.243,15.959
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.123790,16.899,16.677,0.231,0.247,15.931
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,2.124031,16.940,16.680,0.072,0.133,15.698
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.140649,16.858,16.691,0.255,0.337,15.763
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,2.140912,16.881,16.692,0.123,0.210,15.509
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.157069,16.421,16.663,0.236,0.337,16.006
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.173504,16.434,16.674,0.192,0.292,16.246
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,2.189929,16.425,16.679,0.224,0.185,16.500
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.206861,16.932,16.698,0.179,0.271,16.266
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,2.223414,16.553,16.663,0.198,0.261,16.375
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.240353,16.939,16.682,0.172,0.251,16.118
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,2.240535,99.623,100.058,0.116,0.198,15.944
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.256946,16.593,16.677,0.212,0.228,16.203
devenv.exe,32148,0x000000002DF746E0,D3D9,-1,0,0,Composed: Copy with GPU GDI,0,2.284363,435.203,433.676,0.525,0.467,22.142
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.290367,33.421,33.358,0.231,0.301,16.139
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.341005,50.639,50.061,0.324,0.398,15.562
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.358517,17.512,16.675,0.284,0.536,14.725
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,2.358807,118.272,116.770,0.063,0.306,14.443
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,2.341494,357.918,366.963,0.558,0.573,31.792
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.374053,15.536,16.677,0.215,0.353,15.866
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,2.374278,15.472,16.677,0.069,0.209,15.648
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,2.359321,17.827,16.679,0.111,0.545,30.644
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.391062,17.008,16.672,0.228,0.377,15.529
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,2.391301,17.023,16.669,0.067,0.209,15.295
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.407032,15.971,16.685,0.107,0.248,16.243
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,2.407148,15.846,16.689,0.062,0.195,16.137
UE4Editor.exe,17260,0x000001744386E520,DXGI,0,0,0,Composed: Flip,0,2.390558,861.061,867.369,0.377,0.533,32.758
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,2.390379,31.059,33.353,0.117,0.466,32.938
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.424186,17.154,16.681,0.329,0.299,15.771
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,2.424527,17.380,16.676,0.180,0.146,15.434
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,2.422816,32.437,16.664,0.103,0.478,17.165
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.440437,16.250,16.699,0.175,0.271,16.219
UE4Editor.exe,17260,0x000001744386E520,DXGI,0,0,0,Composed: Flip,0,2.425881,35.323,33.378,0.065,0.236,30.814
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.457544,17.108,16.664,0.219,0.298,15.776
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,2.457768,33.241,33.364,0.110,0.201,15.558
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,2.456146,33.330,33.359,0.095,0.439,17.195
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.490740,33.196,33.354,0.224,0.298,15.934
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,2.490968,33.200,33.352,0.107,0.198,15.709
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,2.486739,30.593,33.355,0.101,0.477,19.957
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.507010,16.270,16.693,0.129,0.271,16.356
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.524178,17.168,16.688,0.233,0.323,15.877
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,2.524416,33.447,33.385,0.134,0.257,15.647
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,2.520439,33.700,33.394,0.111,0.462,19.650
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,2.540462,16.285,16.666,0.229,0.301,16.258
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.557655,17.192,16.678,0.248,0.320,15.744
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,2.557907,33.492,33.341,0.106,0.200,15.497
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,2.553640,33.201,33.367,0.110,0.426,19.816
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,2.573739,16.084,16.681,0.186,0.263,16.341
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.590897,17.158,16.673,0.220,0.326,15.856
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,2.591124,33.217,33.353,0.125,0.266,15.633
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,2.588926,35.285,33.319,0.108,0.518,17.850
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,2.606912,16.015,16.688,0.094,0.217,16.529
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.624345,17.433,16.683,0.249,0.340,15.779
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,2.624607,33.482,33.372,0.133,0.221,15.522
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,2.620740,31.814,33.370,0.101,0.474,19.407
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.657621,33.276,33.950,0.223,0.322,16.454
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,2.657854,33.248,33.950,0.115,0.217,16.224
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,2.653084,32.344,33.947,0.149,0.427,21.009
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.691130,33.509,32.777,0.279,0.694,15.722
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,2.691414,33.559,32.777,0.061,0.475,15.442
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,2.686694,33.610,32.780,0.110,3.284,20.179
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,2.707156,16.026,16.735,0.140,0.516,16.430
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.724499,17.342,16.624,0.303,0.845,15.711
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,2.724836,33.422,33.359,0.093,1.141,15.379
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.740888,16.389,16.696,0.187,0.596,16.018
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,2.741083,16.247,16.699,0.065,0.466,15.830
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,2.720913,34.218,50.078,0.114,5.405,36.039
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.757766,16.879,16.665,0.246,0.819,15.805
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,2.758030,16.947,16.663,0.101,0.626,15.546
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,2.753135,32.223,16.649,0.105,3.360,20.465
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,2.773921,16.154,16.679,0.200,0.411,16.330
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.791119,17.198,16.683,0.216,0.796,15.815
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,2.791340,33.310,33.365,0.055,0.641,15.601
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,2.786494,33.358,33.359,0.114,3.599,20.466
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.807340,16.221,16.694,0.127,0.800,16.288
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.840919,33.579,33.350,0.222,0.615,16.059
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,2.841145,49.805,50.043,0.053,0.457,15.839
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,2.822658,36.164,50.067,0.101,3.570,34.368
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.857744,16.825,16.677,0.231,1.003,15.912
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.874260,16.516,16.697,0.134,0.660,16.092
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,2.874398,33.253,33.374,0.051,0.586,15.959
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,2.854438,31.780,33.362,0.112,4.958,35.951
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.891139,16.879,16.663,0.199,0.716,15.876
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,2.891347,16.949,16.661,0.068,0.576,15.672
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,2.886406,31.968,16.647,0.103,3.320,20.630
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.941085,49.946,52.167,0.374,0.655,18.097
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,2.941481,50.134,52.171,0.088,0.335,17.709
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,2.920298,33.892,52.198,0.108,3.709,38.936
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.959997,18.912,14.554,0.264,0.718,13.739
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,2.960267,18.786,14.553,0.069,0.516,13.476
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,2.953639,33.342,14.541,0.095,3.353,20.136
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,2.974051,14.054,16.701,0.219,0.452,16.386
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,2.990984,16.933,16.654,0.227,1.076,16.107
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.007467,16.483,16.689,0.124,0.600,16.313
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,3.007595,47.328,50.042,0.051,0.544,16.191
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,2.986861,33.221,50.050,0.112,5.792,36.965
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,3.024107,16.640,16.668,0.269,0.790,16.341
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.041052,16.945,16.731,0.166,0.626,16.127
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,3.041228,33.633,33.399,0.115,0.515,15.957
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,3.020505,33.645,33.399,0.099,3.458,36.720
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.057685,16.633,16.639,0.229,1.193,16.133
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.074271,16.586,16.700,0.160,0.628,16.247
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,3.074442,33.214,33.337,0.073,0.549,16.080
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,3.055251,34.746,33.332,0.112,4.904,35.306
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.091207,16.936,16.670,0.237,0.626,15.980
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,3.091453,17.010,16.670,0.066,0.446,15.740
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,3.087054,31.803,16.660,0.098,3.395,20.163
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.108103,16.896,16.721,0.182,0.838,15.805
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.125431,17.328,16.665,0.267,0.800,15.142
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,3.125707,34.254,33.387,0.118,1.232,14.873
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.141281,15.849,16.684,0.285,0.822,15.976
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,3.141575,15.868,16.684,0.069,0.596,15.689
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,3.127211,40.157,50.093,0.112,4.924,30.100
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.157815,16.534,16.678,0.243,0.725,16.121
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.175401,17.586,16.678,0.254,0.879,15.212
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,3.175664,34.089,33.357,0.071,0.694,14.957
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.191239,15.839,16.661,0.303,0.560,16.035
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.208611,17.372,16.660,0.208,0.652,15.323
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,3.208828,33.164,33.317,0.102,0.518,15.110
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.224331,15.720,16.684,0.131,0.498,16.288
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,3.224471,15.643,16.685,0.071,0.463,16.152
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.241669,17.339,16.684,0.110,0.631,15.633
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,3.241787,17.317,16.683,0.059,0.587,15.519
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.257572,15.903,16.672,0.124,0.493,16.402
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.274189,16.617,17.198,0.107,0.527,16.983
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.307590,33.401,32.853,0.135,0.549,16.436
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.357982,50.392,50.054,0.293,0.536,16.097
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.374884,16.901,16.690,0.263,0.624,15.885
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,3.375168,133.380,133.470,0.070,0.413,15.608
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,3.391097,16.214,16.657,0.227,0.440,16.329
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.407822,16.725,16.682,0.194,0.579,16.286
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,3.424319,16.497,16.678,0.269,0.498,16.466
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.441188,16.869,16.731,0.189,0.586,16.328
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.458108,16.920,16.634,0.262,0.532,16.043
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.474893,16.784,16.677,0.269,0.696,15.935
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,3.475173,100.005,100.056,0.074,0.484,15.660
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,3.464120,336.909,333.578,0.098,4.416,26.768
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.491120,16.228,16.682,0.121,0.556,16.390
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.524629,33.508,33.357,0.162,0.640,16.239
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,3.524801,49.628,50.040,0.074,0.540,16.072
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.558018,33.389,33.357,0.235,0.565,16.207
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.574543,16.525,16.679,0.169,0.589,16.361
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,3.591071,16.528,16.678,0.209,0.246,16.511
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.624584,33.513,33.366,0.165,0.564,16.364
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.657889,33.305,33.353,0.125,0.507,16.412
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.674588,16.699,16.682,0.139,0.713,16.395
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.691369,16.782,16.687,0.111,0.314,16.300
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,3.691491,166.690,166.802,0.324,0.376,16.183
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.741466,50.097,50.045,0.233,0.817,16.249
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.774809,33.343,33.394,0.217,0.811,16.299
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.808641,33.832,33.322,0.227,0.854,15.789
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,3.808878,117.388,116.761,0.114,0.688,15.557
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,3.797677,333.558,333.564,0.109,4.488,26.775
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.824674,16.033,16.685,0.103,0.879,16.442
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,3.841313,16.639,16.678,0.133,0.886,16.480
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.858169,16.856,16.674,0.106,1.344,16.299
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,3.858283,49.405,50.036,0.058,1.326,16.188
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.874681,16.512,16.695,0.111,0.763,16.482
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.975024,100.344,100.087,0.246,0.611,16.226
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,3.991733,16.709,16.661,0.215,0.895,16.178
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,4.008127,16.394,16.676,0.170,0.950,16.460
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.025034,16.907,16.688,0.129,0.714,16.241
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,4.025172,166.889,166.809,0.066,0.642,16.108
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.074919,49.885,50.043,0.156,0.773,16.399
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.142029,67.110,66.718,0.236,0.843,16.007
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,4.142274,117.102,116.761,0.070,0.674,15.766
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,4.131954,334.277,333.620,0.097,4.482,26.119
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.175231,33.202,33.363,0.247,0.896,16.168
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.191905,16.674,16.674,0.204,0.750,16.168
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,4.192122,49.848,50.037,0.138,0.607,15.955
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,4.208222,16.317,16.677,0.105,0.789,16.528
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.224976,16.754,16.690,0.098,0.768,16.464
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,4.241573,16.597,16.675,0.090,0.566,16.541
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.275073,33.500,33.363,0.142,0.774,16.405
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.342034,66.961,66.722,0.208,0.823,16.167
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,4.342251,150.129,150.128,0.065,0.680,15.954
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.375426,33.392,33.365,0.236,0.594,16.141
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,4.391755,16.329,16.675,0.237,0.708,16.487
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,4.408387,16.632,16.673,0.184,0.785,16.528
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.425166,16.779,16.690,0.140,0.869,16.439
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,4.441789,16.622,16.688,0.099,0.632,16.504
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.475693,33.904,33.352,0.240,0.922,15.952
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,4.475941,133.690,133.444,0.066,0.750,15.709
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,4.465210,333.256,333.600,0.112,4.254,26.463
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.491956,16.264,16.677,0.133,0.976,16.365
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.508630,16.674,16.684,0.095,0.896,16.376
